degree distribution (probability density function of the degree in logarithmic bins) 
7.43011	0.183445
9.41509	0.0858837
11.37	0.0443738
13.964	0.0404634
16.9878	0.0245565
20.3108	0.0182052
24.7838	0.0149558
30.1136	0.00730538
37.7963	0.00736541
45.7826	0.00257717

degree distribution (degree-occurrences) 
7	0.159
8	0.12
9	0.093
10	0.066
11	0.063
12	0.037
13	0.034
14	0.047
15	0.03
16	0.03
17	0.023
18	0.029
19	0.026
20	0.015
21	0.017
22	0.016
23	0.019
24	0.015
25	0.014
26	0.015
27	0.011
28	0.011
29	0.009
30	0.007
31	0.005
32	0.005
33	0.007
34	0.005
35	0.004
36	0.011
37	0.005
38	0.006
39	0.007
40	0.007
41	0.009
42	0.002
43	0.003
44	0.003
45	0.003
46	0.002
47	0.005
49	0.004
50	0.001


--------------------------------------
community distribution (size-occurrences)
20	0.0266667
21	0.0533333
22	0.0266667
23	0.0266667
24	0.0666667
25	0.04
26	0.0266667
27	0.04
28	0.0266667
29	0.0133333
30	0.0666667
31	0.0533333
32	0.0533333
33	0.0533333
34	0.0133333
35	0.0133333
36	0.0133333
37	0.0133333
38	0.0266667
39	0.0266667
40	0.106667
41	0.04
42	0.0133333
43	0.0266667
45	0.0133333
46	0.0266667
47	0.04
48	0.0266667
49	0.0266667


--------------------------------------
mixing parameter
0.133929	0.004
0.166667	0.001
0.2	0.002
0.223099	0.035
0.250074	0.097
0.273261	0.111
0.290906	0.371
0.311546	0.159
0.333456	0.118
0.360439	0.027
0.375219	0.044
0.4	0.003
0.427249	0.018
0.449495	0.004
0.5	0.003
0.571429	0.003

--------------------------------------
