1	39 
2	10 15 18 54 
3	5 29 50 68 
4	1 11 52 62 
5	53 60 70 73 
6	66 
7	7 45 51 63 
8	2 10 20 23 
9	16 33 40 47 
10	22 27 33 57 
11	19 38 61 73 
12	5 
13	3 
14	18 
15	15 
16	4 5 26 56 
17	71 
18	1 40 48 49 
19	6 33 54 63 
20	29 
21	3 10 22 73 
22	71 
23	59 
24	60 
25	46 
26	28 
27	66 
28	21 40 44 54 
29	22 47 55 59 
30	24 57 66 67 
31	70 
32	10 28 54 71 
33	70 
34	3 4 40 57 
35	35 
36	24 43 58 62 
37	10 37 39 40 
38	7 19 23 24 
39	23 44 68 71 
40	3 24 33 54 
41	9 40 51 73 
42	22 
43	20 
44	17 
45	25 
46	16 
47	1 21 37 54 
48	33 
49	4 30 35 55 
50	60 
51	4 35 57 59 
52	33 43 59 72 
53	40 
54	69 
55	8 62 65 70 
56	16 
57	33 
58	22 23 39 56 
59	19 
60	67 
61	28 
62	64 
63	30 
64	30 37 42 68 
65	73 
66	19 
67	10 25 43 52 
68	4 
69	2 
70	59 
71	10 
72	69 
73	7 27 30 48 
74	32 
75	18 30 40 62 
76	10 
77	4 
78	5 53 54 70 
79	2 5 35 45 
80	13 
81	43 
82	6 46 59 68 
83	6 52 60 70 
84	70 
85	54 
86	1 17 48 71 
87	30 
88	35 
89	8 14 38 71 
90	42 
91	24 25 26 50 
92	24 
93	1 10 27 37 
94	21 33 58 60 
95	2 20 54 70 
96	37 
97	10 47 53 73 
98	23 39 43 49 
99	5 
100	1 33 61 64 
101	5 7 13 54 
102	50 
103	51 
104	15 16 52 59 
105	73 
106	6 8 24 46 
107	60 
108	54 
109	71 
110	6 24 41 49 
111	10 
112	60 
113	14 
114	10 49 71 72 
115	16 
116	26 27 45 69 
117	26 35 41 57 
118	26 
119	54 
120	6 8 31 55 
121	12 52 61 72 
122	31 33 42 46 
123	4 
124	16 59 63 72 
125	10 30 45 46 
126	19 34 54 65 
127	26 36 43 45 
128	50 
129	18 27 46 63 
130	38 
131	58 
132	18 
133	8 25 26 50 
134	66 
135	8 24 50 60 
136	68 
137	11 
138	22 24 52 57 
139	26 
140	48 
141	1 21 37 43 
142	6 14 33 34 
143	33 
144	52 
145	62 
146	10 53 58 68 
147	69 
148	2 4 19 67 
149	13 29 37 62 
150	1 20 24 26 
151	32 
152	36 
153	50 
154	31 
155	60 
156	29 34 72 73 
157	27 31 49 51 
158	24 40 55 60 
159	9 24 25 35 
160	1 30 46 66 
161	23 
162	30 
163	42 45 65 70 
164	16 29 46 60 
165	13 26 62 68 
166	37 
167	69 
168	50 
169	28 
170	33 38 55 57 
171	6 24 27 73 
172	24 
173	32 47 54 63 
174	48 
175	4 5 20 49 
176	1 17 31 63 
177	71 
178	58 
179	16 25 28 56 
180	4 7 70 73 
181	1 4 60 72 
182	40 59 63 68 
183	29 30 40 70 
184	25 
185	4 
186	47 48 54 73 
187	7 39 42 70 
188	26 50 56 63 
189	26 27 52 56 
190	26 42 61 62 
191	48 
192	11 36 39 72 
193	3 25 54 60 
194	26 
195	55 
196	51 
197	4 32 54 60 
198	39 43 61 67 
199	20 
200	58 
201	65 
202	4 42 60 73 
203	42 
204	22 29 42 71 
205	21 
206	30 57 58 66 
207	13 28 49 67 
208	57 
209	57 
210	50 
211	4 22 31 42 
212	39 50 51 53 
213	49 
214	14 
215	48 
216	4 41 42 55 
217	6 28 46 50 
218	7 
219	62 
220	7 43 60 68 
221	26 
222	40 
223	12 27 57 63 
224	48 
225	18 22 27 69 
226	53 
227	1 28 45 69 
228	16 43 51 62 
229	61 
230	60 
231	10 16 26 46 
232	1 43 58 59 
233	23 
234	31 
235	14 52 61 70 
236	73 
237	1 25 40 72 
238	16 19 24 44 
239	6 21 42 56 
240	10 49 58 60 
241	6 12 59 61 
242	41 
243	17 19 26 44 
244	64 
245	26 
246	3 19 35 69 
247	64 
248	16 
249	8 
250	18 39 54 71 
251	49 
252	41 
253	61 
254	66 
255	3 4 7 22 
256	72 
257	7 31 41 53 
258	73 
259	34 39 45 46 
260	43 
261	10 
262	34 59 63 67 
263	59 
264	40 
265	29 31 60 68 
266	18 20 24 70 
267	9 37 39 44 
268	34 
269	1 20 57 68 
270	69 
271	72 
272	51 
273	10 55 71 72 
274	53 
