1	36
1	76
1	99
2	54
2	92
2	99
3	58
3	94
3	100
4	30
4	78
4	91
5	76
5	81
5	87
6	75
6	94
6	100
7	36
7	44
7	95
8	13
8	46
8	63
9	44
9	68
9	79
10	54
10	95
10	98
10	99
11	22
11	89
11	95
12	57
12	77
12	82
13	8
13	46
13	63
14	26
14	52
14	83
15	55
15	78
15	90
16	56
16	57
16	70
17	48
17	63
17	83
18	31
18	78
18	91
19	49
19	85
19	100
20	21
20	71
20	75
20	83
21	20
21	67
21	99
22	11
22	26
22	96
23	32
23	73
23	91
24	80
24	85
24	86
25	26
25	41
25	45
26	14
26	22
26	25
27	35
27	84
27	89
28	81
28	86
28	93
29	54
29	98
29	99
30	4
30	46
30	95
30	98
31	18
31	84
31	99
32	23
32	47
32	53
33	42
33	45
33	51
34	67
34	90
34	92
35	27
35	70
35	95
36	1
36	7
36	71
36	94
37	87
37	91
37	98
38	57
38	59
38	81
39	65
39	84
39	91
39	92
40	51
40	64
40	68
40	73
40	98
41	25
41	52
41	96
41	97
42	33
42	73
42	96
42	100
43	49
43	72
43	74
43	79
44	7
44	9
44	74
44	76
45	25
45	33
45	84
45	89
46	8
46	13
46	30
46	75
47	32
47	57
47	90
47	99
48	17
48	86
48	87
48	94
49	19
49	43
49	94
49	96
50	72
50	95
50	97
50	100
51	33
51	40
51	62
51	92
52	14
52	41
52	62
52	76
53	32
53	61
53	65
53	82
54	2
54	10
54	29
54	56
55	15
55	89
55	90
55	99
56	16
56	54
56	60
56	76
57	12
57	16
57	38
57	47
58	3
58	60
58	66
58	80
59	38
59	64
59	91
59	100
60	56
60	58
60	75
60	85
61	53
61	65
61	74
61	93
62	51
62	52
62	65
62	82
62	84
63	8
63	13
63	17
63	72
63	81
64	40
64	59
64	78
64	83
64	93
65	39
65	53
65	61
65	62
65	82
66	58
66	77
66	85
66	89
66	92
67	21
67	34
67	74
67	79
67	90
68	9
68	40
68	69
68	71
68	73
69	68
69	75
69	77
69	80
69	93
70	16
70	35
70	89
70	92
70	94
71	20
71	36
71	68
71	96
71	97
71	98
72	43
72	50
72	63
72	80
72	88
72	95
73	23
73	40
73	42
73	68
73	80
73	84
74	43
74	44
74	61
74	67
74	88
74	90
75	6
75	20
75	46
75	60
75	69
75	85
76	1
76	5
76	44
76	52
76	56
76	99
77	12
77	66
77	69
77	81
77	89
77	99
78	4
78	15
78	18
78	64
78	85
78	93
79	9
79	43
79	67
79	84
79	90
79	95
80	24
80	58
80	69
80	72
80	73
80	91
81	5
81	28
81	38
81	63
81	77
81	85
81	87
82	12
82	53
82	62
82	65
82	87
82	93
82	98
83	14
83	17
83	20
83	64
83	88
83	96
83	97
84	27
84	31
84	39
84	45
84	62
84	73
84	79
85	19
85	24
85	60
85	66
85	75
85	78
85	81
86	24
86	28
86	48
86	87
86	91
86	94
86	97
87	5
87	37
87	48
87	81
87	82
87	86
87	93
88	72
88	74
88	83
88	90
88	93
88	96
88	97
89	11
89	27
89	45
89	55
89	66
89	70
89	77
90	15
90	34
90	47
90	55
90	67
90	74
90	79
90	88
91	4
91	18
91	23
91	37
91	39
91	59
91	80
91	86
92	2
92	34
92	39
92	51
92	66
92	70
92	94
92	97
92	100
93	28
93	61
93	64
93	69
93	78
93	82
93	87
93	88
93	97
94	3
94	6
94	36
94	48
94	49
94	70
94	86
94	92
94	100
95	7
95	10
95	11
95	30
95	35
95	50
95	72
95	79
95	100
96	22
96	41
96	42
96	49
96	71
96	83
96	88
96	98
96	100
97	41
97	50
97	71
97	83
97	86
97	88
97	92
97	93
97	98
98	10
98	29
98	30
98	37
98	40
98	71
98	82
98	96
98	97
99	1
99	2
99	10
99	21
99	29
99	31
99	47
99	55
99	76
99	77
100	3
100	6
100	19
100	42
100	50
100	59
100	92
100	94
100	95
100	96
