degree distribution (probability density function of the degree in logarithmic bins) 
3	0.885798
4	0.532419
5	0.160955
6	0.142698
7	0.100945
8	0.0198876
9.22222	0.0793428

degree distribution (degree-occurrences) 
3	0.34
4	0.26
5	0.1
6	0.1
7	0.09
8	0.02
9	0.07
10	0.02


--------------------------------------
community distribution (size-occurrences)
10	0.0588235
11	0.176471
12	0.0588235
13	0.176471
15	0.0588235
16	0.0588235
17	0.176471
18	0.117647
19	0.117647


--------------------------------------
mixing parameter
0	0.54
0.108889	0.05
0.138393	0.08
0.166667	0.04
0.2	0.08
0.25	0.12
0.285714	0.01
0.333333	0.07
0.5	0.01

--------------------------------------
