degree distribution (probability density function of the degree in logarithmic bins) 
7.42857	0.170294
9.4527	0.079942
11.5254	0.052361
13.9079	0.0554093
16.9024	0.0245565
20.2466	0.0179592
24.7959	0.00990315
30.6304	0.00763745
37.175	0.00545586
45.5758	0.00369768

degree distribution (degree-occurrences) 
7	0.148
8	0.111
9	0.081
10	0.067
11	0.056
12	0.062
13	0.061
14	0.044
15	0.047
16	0.031
17	0.028
18	0.023
19	0.021
20	0.026
21	0.013
22	0.013
23	0.011
24	0.01
25	0.012
26	0.01
27	0.006
28	0.008
29	0.005
30	0.007
31	0.01
32	0.008
33	0.008
34	0.002
35	0.007
36	0.007
37	0.01
38	0.004
39	0.004
40	0.002
41	0.004
42	0.004
43	0.003
44	0.004
45	0.007
46	0.004
47	0.002
48	0.005
49	0.002
50	0.002


--------------------------------------
community distribution (size-occurrences)
20	0.0138889
21	0.0833333
23	0.0416667
24	0.0277778
25	0.0555556
26	0.0555556
27	0.0138889
28	0.0138889
29	0.0138889
30	0.0416667
31	0.0138889
32	0.0555556
33	0.0416667
34	0.0277778
36	0.0555556
37	0.0416667
38	0.0416667
39	0.0138889
40	0.0555556
41	0.0138889
42	0.0138889
43	0.0277778
44	0.0416667
45	0.0277778
46	0.0277778
47	0.0416667
48	0.0555556
49	0.0138889
50	0.0277778


--------------------------------------
mixing parameter
0	0.089
0.05	0.001
0.0628453	0.053
0.0751081	0.089
0.0883019	0.16
0.101637	0.162
0.112987	0.14
0.126617	0.137
0.142808	0.119
0.154232	0.021
0.16732	0.015
0.181818	0.007
0.2	0.004
0.230769	0.002
0.272727	0.001

--------------------------------------
