1	5 23 69 72 
2	25 44 54 58 
3	12 30 48 62 
4	19 39 50 63 
5	8 
6	8 10 32 54 
7	27 
8	53 
9	1 6 21 57 
10	1 26 31 46 
11	4 23 63 66 
12	22 38 39 47 
13	6 27 49 59 
14	17 
15	14 17 20 39 
16	4 18 25 61 
17	13 58 66 71 
18	50 
19	33 
20	14 17 34 63 
21	56 57 60 66 
22	41 53 55 68 
23	8 
24	45 
25	42 
26	6 18 50 60 
27	53 
28	34 48 49 53 
29	2 9 36 44 
30	4 30 35 41 
31	9 
32	40 
33	13 15 31 55 
34	33 
35	2 12 13 41 
36	24 26 33 35 
37	2 
38	44 
39	20 57 67 69 
40	19 25 46 61 
41	33 38 65 68 
42	25 
43	51 
44	27 
45	40 
46	3 10 39 65 
47	72 
48	65 
49	5 23 24 32 
50	49 
51	54 
52	72 
53	5 
54	68 
55	13 19 27 32 
56	16 
57	13 22 46 57 
58	9 46 60 63 
59	21 27 31 46 
60	39 
61	9 37 63 67 
62	4 32 58 69 
63	9 
64	4 14 46 57 
65	24 34 56 60 
66	22 26 43 55 
67	29 
68	35 40 49 55 
69	28 
70	12 17 21 25 
71	39 
72	16 34 41 57 
73	7 30 35 44 
74	12 
75	70 
76	3 21 23 32 
77	4 27 34 46 
78	67 
79	10 19 40 48 
80	67 
81	27 43 50 58 
82	22 31 49 60 
83	12 
84	11 22 66 70 
85	40 44 49 70 
86	37 45 58 64 
87	14 
88	46 
89	43 
90	37 
91	68 
92	67 
93	19 
94	38 
95	9 13 16 36 
96	35 
97	48 
98	6 10 50 71 
99	42 50 55 68 
100	16 42 53 54 
101	9 33 45 59 
102	35 37 38 40 
103	30 
104	38 
105	18 19 34 66 
106	41 
107	36 
108	8 24 40 64 
109	72 
110	11 
111	26 
112	15 46 48 65 
113	31 
114	32 
115	17 
116	39 
117	24 
118	66 
119	33 
120	30 37 50 68 
121	27 33 42 56 
122	12 38 55 61 
123	39 
124	30 37 40 68 
125	31 
126	24 
127	8 31 40 57 
128	51 
129	42 
130	22 43 48 69 
131	8 25 28 72 
132	10 21 30 72 
133	14 
134	16 58 60 63 
135	14 30 39 72 
136	13 44 48 68 
137	30 
138	8 10 62 72 
139	15 31 63 67 
140	19 44 58 63 
141	49 
142	7 17 52 70 
143	1 42 49 58 
144	34 
145	4 22 33 61 
146	55 
147	18 19 46 66 
148	31 34 54 62 
149	37 41 49 69 
150	30 58 68 71 
151	6 20 34 65 
152	26 
153	6 
154	6 33 50 51 
155	14 24 36 64 
156	7 9 16 64 
157	24 35 56 64 
158	55 61 67 70 
159	31 32 48 59 
160	48 
161	47 55 64 66 
162	24 
163	18 
164	5 18 42 47 
165	14 
166	14 37 40 57 
167	62 
168	32 57 64 65 
169	23 
170	1 26 28 70 
171	37 
172	69 
173	63 
174	6 9 20 39 
175	3 
176	15 
177	32 37 41 59 
178	5 49 68 69 
179	1 26 57 68 
180	55 
181	13 14 30 54 
182	7 
183	20 
184	66 
185	23 24 25 69 
186	17 22 33 38 
187	4 15 56 67 
188	11 39 60 69 
189	49 58 62 64 
190	6 22 42 52 
191	8 25 26 42 
192	44 
193	2 
194	54 
195	9 
196	37 
197	11 32 36 40 
198	24 31 63 69 
199	15 29 37 43 
200	54 
201	65 
202	30 
203	31 
204	64 
205	8 31 46 66 
206	51 
207	25 
208	17 31 56 65 
209	40 
210	13 35 49 52 
211	17 37 46 69 
212	25 
213	4 45 70 72 
214	55 
215	29 
216	5 15 40 55 
217	29 34 56 70 
218	59 
219	14 
220	8 24 38 72 
221	14 19 25 36 
222	49 60 61 69 
223	3 9 46 65 
224	4 39 53 56 
225	25 47 63 70 
226	36 42 49 57 
227	46 
228	12 26 28 70 
229	14 24 37 40 
230	12 13 39 65 
231	34 
232	40 
