degree distribution (probability density function of the degree in logarithmic bins) 
7.41152	0.159774
9.46927	0.0966866
11.4537	0.0479237
13.938	0.047025
16.9014	0.0212623
20.378	0.0201734
24.8889	0.0109137
30.3125	0.010626
37.619	0.00572865
46	0.00313743

degree distribution (degree-occurrences) 
7	0.143
8	0.1
9	0.095
10	0.084
11	0.059
12	0.049
13	0.048
14	0.041
15	0.04
16	0.025
17	0.028
18	0.018
19	0.025
20	0.019
21	0.02
22	0.018
23	0.01
24	0.015
25	0.009
26	0.011
27	0.009
28	0.011
29	0.015
30	0.01
31	0.007
32	0.013
33	0.008
34	0.005
35	0.003
36	0.009
37	0.004
38	0.005
39	0.002
40	0.009
41	0.005
42	0.003
43	0.004
44	0.002
45	0.002
46	0.002
47	0.007
48	0.003
49	0.003
50	0.002


--------------------------------------
community distribution (size-occurrences)
20	0.0909091
21	0.012987
22	0.0519481
23	0.0519481
24	0.038961
25	0.012987
26	0.0649351
27	0.012987
28	0.0909091
29	0.038961
30	0.025974
31	0.0519481
32	0.025974
33	0.025974
35	0.012987
36	0.038961
37	0.0649351
38	0.025974
39	0.012987
40	0.012987
42	0.025974
43	0.012987
44	0.025974
45	0.038961
46	0.012987
47	0.0649351
48	0.038961
50	0.012987


--------------------------------------
mixing parameter
0.571429	0.001
0.666667	0.002
0.713832	0.063
0.727931	0.018
0.750547	0.087
0.774651	0.175
0.796386	0.291
0.815759	0.141
0.838396	0.058
0.857288	0.095
0.879123	0.064
0.909091	0.001
0.919872	0.002
1	0.002

--------------------------------------
