1	147
1	286
1	308
1	396
1	936
1	981
1	995
2	114
2	490
2	682
2	711
2	812
2	813
2	967
3	625
3	806
3	897
3	914
3	937
3	975
3	989
4	626
4	676
4	910
4	942
4	950
4	959
4	993
5	903
5	919
5	920
5	930
5	945
5	982
5	997
6	266
6	337
6	493
6	595
6	696
6	815
6	919
7	72
7	177
7	371
7	762
7	875
7	906
7	970
8	61
8	405
8	440
8	527
8	533
8	802
8	819
9	522
9	784
9	812
9	886
9	895
9	956
9	989
10	251
10	411
10	795
10	866
10	909
10	937
10	946
11	46
11	269
11	808
11	815
11	825
11	878
11	908
12	248
12	296
12	614
12	769
12	810
12	891
12	957
13	80
13	482
13	509
13	767
13	878
13	933
13	966
14	54
14	401
14	653
14	820
14	910
14	913
14	996
15	565
15	712
15	838
15	969
15	984
15	990
15	991
16	353
16	530
16	751
16	754
16	818
16	887
16	968
17	57
17	443
17	578
17	683
17	837
17	844
17	981
18	179
18	311
18	739
18	890
18	931
18	977
18	980
19	575
19	589
19	608
19	738
19	952
19	960
19	991
20	394
20	515
20	738
20	822
20	861
20	926
20	1000
21	452
21	689
21	704
21	865
21	894
21	905
21	968
22	118
22	162
22	540
22	581
22	708
22	743
22	813
23	36
23	391
23	507
23	573
23	884
23	985
23	989
24	42
24	139
24	660
24	780
24	800
24	911
24	985
25	226
25	342
25	553
25	659
25	761
25	927
25	995
26	301
26	311
26	679
26	799
26	820
26	850
26	946
27	278
27	449
27	664
27	795
27	868
27	952
27	980
28	229
28	526
28	672
28	789
28	805
28	902
28	976
29	128
29	255
29	337
29	420
29	456
29	939
29	982
30	289
30	625
30	747
30	822
30	857
30	906
30	973
31	733
31	739
31	868
31	890
31	951
31	952
31	956
32	369
32	430
32	859
32	911
32	942
32	976
32	982
33	129
33	439
33	541
33	842
33	939
33	978
33	1000
34	508
34	521
34	698
34	876
34	880
34	923
34	966
35	313
35	396
35	412
35	630
35	765
35	833
35	894
36	23
36	75
36	384
36	408
36	693
36	765
36	923
37	165
37	446
37	669
37	825
37	842
37	950
37	960
38	273
38	287
38	457
38	483
38	495
38	927
