1	151
1	267
1	952
1	961
1	971
1	988
1	994
2	321
2	562
2	801
2	918
2	951
2	960
2	990
3	115
3	724
3	752
3	757
3	964
3	981
3	999
4	56
4	476
4	787
4	804
4	988
4	994
4	998
5	252
5	678
5	802
5	899
5	919
5	929
5	983
6	509
6	510
6	720
6	802
6	840
6	865
6	894
7	70
7	72
7	222
7	333
7	677
7	935
7	966
8	86
8	492
8	631
8	660
8	811
8	825
8	988
9	308
9	416
9	728
9	750
9	799
9	876
9	962
10	446
10	567
10	645
10	763
10	892
10	970
10	994
11	31
11	358
11	507
11	569
11	600
11	738
11	781
12	536
12	570
12	709
12	781
12	812
12	836
12	841
13	225
13	562
13	586
13	615
13	875
13	953
13	1000
14	32
14	370
14	740
14	814
14	859
14	952
14	985
15	175
15	336
15	413
15	444
15	981
15	991
15	994
16	207
16	285
16	528
16	534
16	779
16	842
16	976
17	180
17	670
17	731
17	883
17	921
17	931
17	994
18	39
18	191
18	290
18	464
18	607
18	819
18	850
19	291
19	446
19	538
19	792
19	929
19	961
19	994
20	375
20	640
20	714
20	720
20	793
20	979
20	981
21	353
21	650
21	729
21	793
21	834
21	946
21	995
22	600
22	815
22	816
22	898
22	934
22	954
22	989
23	505
23	598
23	716
23	846
23	864
23	873
23	986
24	478
24	613
24	718
24	863
24	880
24	944
24	950
25	480
25	792
25	820
25	822
25	929
25	959
25	981
26	114
26	442
26	506
26	831
26	864
26	954
26	986
27	567
27	792
27	884
27	947
27	972
27	975
27	986
28	302
28	482
28	512
28	660
28	843
28	913
28	982
29	173
29	391
29	661
29	745
29	822
29	882
29	928
30	242
30	676
30	839
30	863
30	898
30	937
30	985
31	11
31	607
31	637
31	669
31	801
31	897
31	989
32	14
32	78
32	232
32	372
32	665
32	726
32	943
33	432
33	676
33	701
33	742
33	776
33	811
33	861
34	586
34	701
34	773
34	861
34	889
34	951
34	977
35	224
35	573
35	633
35	804
35	920
35	966
35	970
36	704
36	830
36	923
36	929
36	930
36	932
36	963
37	184
37	309
37	404
37	702
37	857
37	893
37	909
38	72
38	667
38	712
38	873
38	929
38	931
38	987
39	18
39	464
39	649
39	677
39	834
39	909
39	910
40	79
40	249
40	501
40	742
40	916
40	933
40	979
41	179
41	347
41	357
41	361
41	422
41	432
41	581
42	608
42	667
42	772
42	895
42	929
42	930
42	988
43	815
43	816
43	829
43	851
43	943
43	956
43	993
44	385
44	545
44	684
44	770
44	782
44	942
44	966
45	335
45	449
45	725
45	798
45	866
45	877
45	990
46	198
46	349
46	805
46	837
46	941
46	964
46	976
47	563
47	606
47	683
47	795
47	953
47	971
47	991
48	641
48	647
48	817
48	821
48	843
48	903
48	945
49	99
49	321
49	429
49	516
49	916
49	944
49	980
50	655
50	711
50	801
50	890
50	897
50	915
50	940
51	530
51	595
51	679
51	727
51	774
51	784
51	976
52	674
52	769
52	785
52	834
52	842
52	845
52	932
53	311
53	407
53	830
53	912
53	950
53	963
53	981
54	162
54	413
54	717
54	822
54	870
54	905
54	957
55	383
55	423
55	735
55	737
55	766
55	895
55	967
56	4
56	261
56	703
56	781
56	811
56	836
56	989
57	324
57	413
57	664
57	665
57	765
57	928
57	986
58	442
58	550
58	751
58	861
58	911
58	934
58	981
59	295
59	494
59	509
59	581
59	621
59	734
59	827
60	80
60	171
60	383
60	394
60	799
60	908
60	998
61	83
61	86
61	765
61	844
61	851
61	917
61	926
62	174
62	348
62	489
62	549
62	835
62	881
62	980
63	325
63	487
63	569
63	738
63	781
63	836
63	973
64	121
64	285
64	405
64	496
64	580
64	815
64	842
65	287
65	495
65	553
65	632
65	653
65	786
65	852
66	338
66	364
66	546
66	576
66	788
66	950
66	1000
67	505
67	528
67	700
67	842
67	879
67	948
67	960
68	473
68	718
68	824
68	886
68	963
68	976
68	995
69	157
69	804
69	830
69	971
69	976
69	987
69	997
70	7
70	283
70	288
70	387
70	657
70	677
70	780
71	141
71	557
71	635
71	650
71	799
71	908
71	998
72	7
72	38
72	222
72	283
72	387
72	677
72	780
73	531
73	688
73	691
73	863
73	865
73	909
73	956
74	374
74	500
74	518
74	605
74	678
74	700
74	791
75	398
75	578
75	745
75	778
75	952
75	961
75	1000
76	700
76	728
76	819
76	876
76	898
76	939
76	990
77	417
77	440
77	588
77	592
77	841
77	888
77	935
78	32
78	99
78	457
78	563
78	846
78	864
78	897
79	40
79	634
79	741
79	803
79	907
79	928
79	962
80	60
80	454
80	644
80	750
80	860
80	986
80	989
81	514
81	815
81	816
81	819
81	829
81	851
81	986
82	413
82	542
82	657
82	690
82	819
82	822
82	965
83	61
83	754
83	871
83	926
83	934
83	962
83	967
84	232
84	325
84	332
84	633
84	920
84	970
84	991
85	515
85	539
85	713
85	856
85	901
85	929
85	994
86	8
86	61
86	106
86	345
86	931
86	938
86	952
87	370
87	658
87	694
87	834
87	880
87	950
87	986
88	159
88	845
88	855
88	875
88	936
88	949
88	972
89	189
89	476
89	737
89	742
89	746
89	992
89	994
90	160
90	373
90	661
90	905
90	944
90	951
90	953
91	100
91	155
91	785
91	889
91	940
91	958
91	960
92	379
92	632
92	758
92	822
92	914
92	963
92	965
93	486
93	610
93	744
93	750
93	762
93	928
93	967
94	543
94	555
94	628
94	829
94	910
94	935
94	966
95	109
95	277
95	314
95	638
95	796
95	920
95	988
96	660
96	662
96	664
96	708
96	812
96	950
96	998
97	279
97	503
97	596
97	715
97	755
97	762
97	955
98	116
98	233
98	276
98	534
98	852
98	956
98	997
99	49
99	78
99	450
99	594
99	786
99	903
99	916
100	91
100	295
100	687
100	710
100	791
100	946
100	957
101	370
101	451
101	795
101	812
101	896
101	941
101	961
102	129
102	897
102	934
102	935
102	940
102	944
102	983
103	329
103	533
103	647
103	694
103	819
103	873
103	937
104	545
104	555
104	649
104	770
104	806
104	942
104	944
105	365
105	690
105	754
105	890
105	933
105	940
105	969
106	86
106	155
106	844
106	861
106	899
106	906
106	990
107	627
107	772
107	793
107	820
107	946
107	949
107	995
108	562
108	622
108	650
108	683
108	942
108	965
108	967
109	95
109	155
109	567
109	568
109	785
109	856
109	937
110	407
110	754
110	759
110	794
110	834
110	950
110	994
111	687
111	690
111	803
111	899
111	907
111	965
111	969
112	451
112	568
112	904
112	919
112	935
112	937
112	963
113	445
113	591
113	830
113	833
113	846
113	863
113	985
114	26
114	161
114	406
114	841
114	930
114	958
114	980
115	3
115	349
115	617
115	752
115	859
115	979
115	981
116	98
116	186
116	322
116	576
116	724
116	820
116	872
117	311
117	750
117	811
117	934
117	965
117	984
117	997
118	183
118	436
118	488
118	537
118	825
118	904
118	906
119	485
119	609
119	629
119	810
119	833
119	882
119	937
120	730
120	775
120	853
120	868
120	915
120	970
120	982
121	64
121	655
121	842
121	857
121	863
121	932
121	973
122	344
122	446
122	726
122	746
122	833
122	943
122	994
123	167
123	752
123	821
123	836
123	963
123	981
123	992
124	204
124	514
124	639
124	648
124	862
124	901
124	995
125	188
125	223
125	705
125	740
125	859
125	966
125	985
126	437
126	514
126	586
126	863
126	907
126	913
126	968
127	421
127	486
127	505
127	691
127	776
127	885
127	899
128	350
128	540
128	850
128	859
128	951
128	981
128	999
129	102
129	597
129	649
129	846
129	919
129	982
129	1000
130	328
130	403
130	707
130	744
130	818
130	862
130	924
131	512
131	518
131	533
131	574
131	624
131	749
131	850
132	197
132	292
132	815
132	816
132	851
132	956
132	993
133	312
133	316
133	438
133	713
133	741
133	929
133	933
134	197
134	509
134	660
134	811
134	878
134	918
134	958
135	141
135	529
135	734
135	810
135	843
135	954
135	980
136	673
136	789
136	898
136	919
136	922
136	973
136	988
137	401
137	880
137	950
137	958
137	961
137	988
137	994
138	287
138	553
138	653
138	786
138	852
138	951
138	956
139	583
139	683
139	759
139	892
139	983
139	989
139	999
140	347
140	489
140	651
140	712
140	839
140	881
140	980
141	71
141	135
141	483
141	817
141	833
141	843
141	856
142	266
142	353
142	582
142	705
142	885
142	905
142	953
143	265
143	424
143	706
143	964
143	965
143	974
143	981
144	203
144	293
144	564
144	692
144	812
144	866
144	871
145	279
145	526
145	879
145	888
145	901
145	919
145	980
146	601
146	694
146	850
146	915
146	958
146	962
146	994
147	281
147	471
147	712
147	714
147	730
147	793
147	931
148	259
148	603
148	686
148	789
148	898
148	922
148	988
149	204
149	341
149	686
149	789
149	898
149	922
149	988
150	627
150	717
150	800
150	845
150	855
150	949
150	969
150	998
151	1
151	159
151	161
151	318
151	712
151	833
151	853
151	954
152	374
152	390
152	443
152	510
152	720
152	799
152	840
152	917
153	663
153	667
153	700
153	746
153	792
153	917
153	993
153	994
154	311
154	538
154	585
154	753
154	908
154	917
154	936
154	995
155	91
155	106
155	109
155	368
155	374
155	518
155	700
155	785
156	377
156	483
156	620
156	817
156	859
156	882
156	887
156	929
157	69
157	410
157	732
157	830
157	919
157	971
157	987
157	997
158	165
158	317
158	398
158	731
158	790
158	826
158	855
158	868
159	88
159	151
159	489
159	596
159	627
159	800
159	856
159	912
160	90
160	253
160	316
160	437
160	596
160	722
160	867
160	925
161	114
161	151
161	176
161	210
161	366
161	460
161	465
161	586
162	54
162	328
162	652
162	677
162	829
162	843
162	856
162	934
163	331
163	419
163	670
163	782
163	921
163	971
163	982
163	993
164	353
164	780
164	819
