1	9 46 47 72 
2	5 10 26 58 
3	10 
4	22 
5	17 
6	5 
7	36 
8	40 
9	56 
10	41 62 63 65 
11	12 13 39 65 
12	59 
13	22 
14	16 45 57 71 
15	65 
16	67 
17	26 30 34 50 
18	3 
19	14 35 54 65 
20	39 
21	55 
22	8 11 35 66 
23	9 45 53 62 
24	2 53 63 69 
25	27 49 53 56 
26	37 
27	28 
28	9 14 40 73 
29	10 11 24 41 
30	1 50 60 71 
31	26 
32	4 22 23 47 
33	38 
34	24 
35	16 20 48 69 
36	32 
37	52 
38	49 
39	57 65 66 72 
40	17 25 49 60 
41	15 16 54 66 
42	17 32 63 71 
43	20 24 26 60 
44	15 44 63 68 
45	44 
46	3 20 30 72 
47	12 
48	3 11 45 65 
49	68 
50	3 6 16 53 
51	10 26 51 71 
52	50 
53	5 21 34 44 
54	12 13 44 48 
55	2 50 51 60 
56	28 
57	1 13 16 22 
58	16 
59	40 42 61 68 
60	9 29 46 55 
61	68 
62	16 42 48 74 
63	26 49 56 66 
64	21 
65	2 
66	11 22 37 52 
67	53 
68	39 
69	14 24 59 61 
70	24 
71	10 44 54 73 
72	19 37 42 70 
73	15 27 42 66 
74	50 
75	48 
76	46 
77	38 
78	1 6 18 48 
79	4 6 15 22 
80	22 25 48 70 
81	63 
82	4 
83	26 
84	21 
85	21 46 71 72 
86	51 
87	44 
88	40 
89	64 
90	10 11 32 57 
91	31 
92	27 49 64 65 
93	7 
94	61 
95	55 
96	3 4 23 29 
97	68 
98	33 
99	11 37 41 62 
100	4 
101	25 42 49 52 
102	2 10 14 44 
103	74 
104	18 
105	44 
106	20 22 24 39 
107	64 
108	41 
109	57 
110	4 48 59 73 
111	28 59 64 71 
112	44 
113	8 11 14 67 
114	45 
115	22 27 43 62 
116	17 26 47 53 
117	71 
118	25 34 44 72 
119	22 34 48 54 
120	4 53 56 60 
121	6 12 18 34 
122	32 
123	10 16 17 48 
124	60 
125	3 4 26 67 
126	12 
127	13 
128	26 30 37 49 
129	1 41 58 74 
130	37 
131	25 
132	74 
133	2 
134	28 49 50 68 
135	39 
136	6 32 33 65 
137	24 42 47 53 
138	15 36 55 64 
139	24 50 56 71 
140	13 15 37 49 
141	2 25 50 73 
142	3 7 9 21 
143	13 15 57 65 
144	9 37 44 46 
145	63 
146	15 16 31 70 
147	21 31 40 57 
148	7 10 48 57 
149	3 
150	16 22 32 35 
151	56 
152	57 
153	13 47 60 74 
154	21 43 67 70 
155	8 
156	45 48 54 61 
157	22 57 60 67 
158	17 32 47 52 
159	2 12 33 69 
160	71 
161	1 
162	62 
163	24 
164	1 
165	28 
166	70 
167	33 48 64 70 
168	34 40 50 68 
169	12 
170	26 39 44 67 
171	2 10 16 65 
172	12 26 28 50 
