1	5 24 70 78 
2	18 29 73 80 
3	21 
4	13 24 68 78 
5	14 48 63 65 
6	75 
7	55 
8	15 43 51 78 
9	15 
10	24 
11	7 
12	7 30 34 62 
13	80 
14	16 45 70 76 
15	15 24 37 44 
16	8 
17	15 24 68 73 
18	22 
19	14 24 47 70 
20	21 41 62 75 
21	17 41 47 77 
22	37 58 68 78 
23	28 42 54 71 
24	23 42 64 71 
25	14 21 27 39 
26	12 28 68 77 
27	54 
28	4 42 43 52 
29	35 
30	10 64 76 78 
31	18 29 35 48 
32	15 18 34 47 
33	10 40 43 56 
34	40 
35	50 
36	14 25 49 67 
37	72 
38	14 19 67 68 
39	22 36 47 55 
40	10 33 38 60 
41	45 
42	14 25 31 78 
43	58 
44	46 
45	73 
46	20 
47	17 45 60 72 
48	52 
49	18 
50	29 
51	77 
52	3 8 36 49 
53	21 23 37 67 
54	3 39 46 59 
55	79 
56	7 35 43 73 
57	48 
58	4 21 40 69 
59	45 
60	26 
61	2 48 58 61 
62	19 
63	7 
64	8 
65	32 
66	4 
67	8 11 50 71 
68	47 
69	67 
70	55 
71	13 26 52 77 
72	55 
73	36 44 56 64 
74	11 
75	70 
76	11 15 73 78 
77	31 34 66 79 
78	18 28 29 51 
79	38 
80	26 28 37 50 
81	58 
82	39 
83	61 
84	50 
85	12 14 24 66 
86	2 15 28 70 
87	23 36 54 69 
88	3 
89	24 25 33 79 
90	35 50 59 60 
91	6 11 29 60 
92	39 
93	38 
94	63 
95	12 13 50 78 
96	13 22 23 50 
97	26 
98	32 
99	18 
100	60 
101	45 62 63 70 
102	1 29 42 63 
103	17 
104	46 
105	29 39 47 63 
106	2 40 65 73 
107	3 25 27 41 
108	39 46 47 80 
109	11 12 17 63 
110	23 24 36 50 
111	38 39 60 65 
112	63 
113	35 64 67 76 
114	12 25 34 35 
115	21 
116	4 27 36 68 
117	15 39 43 76 
118	51 
119	35 
120	5 29 48 50 
121	8 61 64 72 
122	24 
123	7 21 44 63 
124	12 25 53 66 
125	16 37 48 76 
126	12 45 52 64 
127	12 56 65 71 
128	13 16 21 22 
129	1 28 48 80 
130	6 9 25 48 
131	17 22 42 61 
132	58 
133	14 38 42 74 
134	43 
135	18 52 58 68 
136	78 
137	23 24 70 78 
138	32 
139	57 
140	19 
141	52 
142	17 18 25 59 
143	21 
144	61 62 73 77 
145	66 
146	22 24 29 69 
147	19 41 42 68 
148	78 
149	78 
150	3 
151	5 12 19 68 
152	75 
153	11 14 24 37 
154	37 
155	11 
156	14 16 52 61 
157	67 
158	53 
159	3 12 48 61 
160	74 
161	12 
162	1 52 55 58 
163	5 
164	3 17 32 55 
165	53 
166	9 20 47 71 
167	17 
168	58 
169	25 28 40 77 
170	60 
171	26 
172	36 
173	35 
174	26 40 66 72 
175	44 
176	12 
177	22 
178	4 10 46 63 
179	20 44 45 68 
180	15 38 45 76 
181	22 
182	68 
183	3 50 51 72 
184	10 
185	24 
186	4 22 48 79 
187	16 38 48 70 
188	13 37 66 68 
189	32 
190	13 32 65 78 
191	77 
192	78 
193	78 
194	66 
195	16 
196	63 
197	43 
198	20 
199	27 58 63 79 
200	70 
201	68 
202	73 
203	10 29 77 79 
204	5 49 51 77 
205	16 17 42 61 
206	2 10 16 76 
207	7 8 19 49 
208	1 49 78 79 
209	7 26 68 69 
210	12 
211	59 69 70 71 
212	2 35 64 67 
213	35 
214	3 
215	36 
216	2 
217	38 
218	60 
219	38 
220	46 
221	56 60 74 79 
222	55 
223	25 37 49 77 
224	50 
225	4 13 29 39 
226	17 
227	31 47 74 78 
228	18 43 46 61 
229	78 
230	62 
231	73 
232	34 
233	19 29 32 43 
234	9 27 47 66 
235	6 
236	30 60 62 78 
237	52 
238	20 29 62 65 
239	38 51 73 79 
240	44 74 79 80 
241	9 
242	5 10 39 54 
243	4 6 15 16 
244	56 
245	3 34 60 74 
246	13 
247	20 39 57 72 
248	70 
249	60 
250	1 3 17 25 
251	30 61 72 78 
