1	31 44 47 68 
2	7 30 67 75 
3	61 
4	30 42 51 56 
5	26 
6	2 
7	28 
8	26 
9	36 
10	12 22 46 75 
11	38 40 63 64 
12	20 
13	6 38 67 72 
14	2 11 40 75 
15	16 24 48 58 
16	5 13 20 28 
17	43 
18	19 26 27 39 
19	33 
20	58 
21	67 
22	13 16 22 27 
23	32 
24	21 
25	72 
26	20 58 65 71 
27	64 
28	58 
29	22 27 47 59 
30	17 
31	47 
32	36 
33	4 8 41 73 
34	28 
35	44 
36	44 
37	3 53 57 72 
38	4 8 24 71 
39	36 49 66 68 
40	38 54 62 67 
41	17 21 67 72 
42	15 
43	17 38 42 53 
44	17 
45	9 
46	55 72 74 75 
47	33 45 58 63 
48	32 
49	4 9 30 67 
50	28 60 63 72 
51	1 2 13 61 
52	6 8 20 69 
53	49 
54	11 14 43 61 
55	13 29 62 68 
56	39 
57	24 31 48 66 
58	69 
59	40 48 56 73 
60	34 58 65 75 
61	1 2 3 57 
62	32 
63	16 
64	15 
65	8 
66	2 
67	49 61 67 75 
68	8 
69	52 62 66 72 
70	21 
71	69 
72	3 24 30 38 
73	11 17 64 73 
74	12 25 33 67 
75	38 
76	29 
77	13 
78	62 
79	49 
80	36 
81	1 12 36 72 
82	2 24 27 29 
83	1 7 72 73 
84	8 55 67 68 
85	2 9 65 66 
86	43 
87	9 24 27 63 
88	38 
89	12 19 53 67 
90	13 21 57 75 
91	13 
92	2 8 43 66 
93	60 
94	48 
95	4 16 67 77 
96	41 
97	5 
98	19 
99	15 16 48 67 
100	62 
101	33 55 68 77 
102	52 
103	66 
104	38 
105	25 26 31 33 
106	33 36 58 59 
107	33 
108	6 38 42 72 
109	57 
110	7 21 41 42 
111	64 
112	40 
113	29 
114	33 
115	40 
116	19 
117	1 12 13 31 
118	9 16 45 53 
119	50 
120	63 
121	53 
122	13 
123	7 21 46 62 
124	5 
125	14 23 58 62 
126	6 10 19 52 
127	28 
128	9 29 41 43 
129	35 51 62 74 
130	28 32 38 52 
131	37 
132	59 
133	31 60 73 74 
134	13 16 61 75 
135	33 
136	11 
137	68 
138	25 
139	21 30 46 76 
140	33 48 76 77 
141	6 11 13 31 
142	14 27 36 67 
143	62 
144	35 
145	27 
146	43 
147	60 
148	55 
149	60 
150	29 
151	34 
152	5 26 32 36 
153	65 
154	11 26 38 51 
155	6 17 55 76 
156	9 11 72 77 
157	5 55 70 74 
158	19 26 35 40 
159	40 
160	17 
161	6 
162	13 54 71 77 
163	62 
164	35 
165	15 
166	5 11 20 62 
167	31 
