degree distribution (probability density function of the degree in logarithmic bins) 
7.48988	0.162404
9.47929	0.0912852
11.4821	0.0496986
13.879	0.0452023
16.8289	0.0227596
20.3438	0.0157451
24.9242	0.0133389
30.0333	0.00996188
37	0.00641063
45.4286	0.00392179

degree distribution (degree-occurrences) 
7	0.126
8	0.121
9	0.088
10	0.081
11	0.058
12	0.054
13	0.053
14	0.033
15	0.038
16	0.029
17	0.031
18	0.016
19	0.018
20	0.019
21	0.014
22	0.013
23	0.017
24	0.012
25	0.011
26	0.011
27	0.015
28	0.014
29	0.008
30	0.014
31	0.015
32	0.004
33	0.005
34	0.003
35	0.014
36	0.009
37	0.003
38	0.004
39	0.004
40	0.006
41	0.004
42	0.005
43	0.005
44	0.001
45	0.008
46	0.004
47	0.004
48	0.004
49	0.003
50	0.001


--------------------------------------
community distribution (size-occurrences)
20	0.0273973
21	0.0136986
22	0.0547945
23	0.0684932
24	0.0410959
25	0.0684932
26	0.0684932
27	0.0410959
28	0.0273973
29	0.0136986
30	0.0273973
33	0.0136986
34	0.0410959
35	0.0410959
37	0.0410959
38	0.0547945
39	0.0273973
41	0.0410959
42	0.0410959
43	0.0410959
44	0.0136986
45	0.0136986
46	0.0410959
47	0.0273973
48	0.0136986
49	0.0273973
50	0.0547945
57	0.0136986


--------------------------------------
mixing parameter
0.375	0.002
0.428571	0.002
0.461538	0.001
0.5	0.037
0.536908	0.012
0.554317	0.098
0.577615	0.246
0.603833	0.327
0.627514	0.172
0.644614	0.023
0.666667	0.047
0.714286	0.024
0.75	0.005
0.8	0.001
0.849206	0.003

--------------------------------------
