1	56
1	84
1	91
2	14
2	91
2	100
3	9
3	90
3	96
4	74
4	81
4	97
5	59
5	65
5	96
6	7
6	8
6	31
7	6
7	55
7	91
8	6
8	16
8	86
9	3
9	77
9	78
10	23
10	58
10	93
11	59
11	65
11	96
12	66
12	80
12	94
13	68
13	74
13	86
14	2
14	91
14	100
15	17
15	55
15	57
16	8
16	45
16	57
17	15
17	31
17	90
18	54
18	84
18	91
19	63
19	80
19	94
20	72
20	84
20	91
21	77
21	85
21	88
22	32
22	77
22	96
23	10
23	38
23	93
24	70
24	78
24	85
25	92
25	95
25	99
26	56
26	72
26	100
27	71
27	83
27	89
28	53
28	83
28	94
29	76
29	92
29	99
30	73
30	76
30	92
31	6
31	17
31	60
32	22
32	46
32	96
33	69
33	95
33	99
34	58
34	87
34	93
35	44
35	87
35	98
36	58
36	99
36	100
37	61
37	79
37	100
38	23
38	65
38	93
39	70
39	78
39	85
40	68
40	74
40	93
41	61
41	75
41	98
42	48
42	82
42	90
43	87
43	88
43	98
44	35
44	87
44	88
44	98
45	16
45	55
45	57
45	79
46	32
46	59
46	96
46	97
47	81
47	86
47	90
47	97
48	42
48	50
48	82
48	90
49	76
49	77
49	78
49	85
50	48
50	80
50	89
50	97
51	73
51	82
51	86
51	89
52	71
52	86
52	88
52	93
53	28
53	80
53	83
53	94
54	18
54	84
54	91
54	100
55	7
55	15
55	45
55	62
55	68
56	1
56	26
56	60
56	72
56	84
57	15
57	16
57	45
57	62
57	74
58	10
58	34
58	36
58	85
58	93
59	5
59	11
59	46
59	65
59	96
60	31
60	56
60	93
60	95
60	97
61	37
61	41
61	87
61	88
61	98
62	55
62	57
62	93
62	96
62	97
63	19
63	64
63	71
63	83
63	94
64	63
64	71
64	80
64	83
64	94
65	5
65	11
65	38
65	59
65	96
66	12
66	72
66	84
66	91
66	100
67	76
67	92
67	94
67	95
67	99
68	13
68	40
68	55
68	86
68	89
69	33
69	73
69	92
69	95
69	99
70	24
70	39
70	77
70	78
70	85
70	92
71	27
71	52
71	63
71	64
71	80
71	94
72	20
72	26
72	56
72	66
72	81
72	100
73	30
73	51
73	69
73	92
73	95
73	99
74	4
74	13
74	40
74	57
74	89
74	90
75	41
75	79
75	82
75	87
75	88
75	98
76	29
76	30
76	49
76	67
76	95
76	99
77	9
77	21
77	22
77	49
77	70
77	85
78	9
78	24
78	39
78	49
78	70
78	85
79	37
79	45
79	75
79	87
79	88
79	98
80	12
80	19
80	50
80	53
80	64
80	71
80	83
81	4
81	47
81	72
81	82
81	89
81	90
81	97
82	42
82	48
82	51
82	75
82	81
82	89
82	97
83	27
83	28
83	53
83	63
83	64
83	80
83	94
84	1
84	18
84	20
84	54
84	56
84	66
84	100
85	21
85	24
85	39
85	49
85	58
85	70
85	77
85	78
86	8
86	13
86	47
86	51
86	52
86	68
86	89
86	97
87	34
87	35
87	43
87	44
87	61
87	75
87	79
87	88
87	98
88	21
88	43
88	44
88	52
88	61
88	75
88	79
88	87
88	98
89	27
89	50
89	51
89	68
89	74
89	81
89	82
89	86
89	90
90	3
90	17
90	42
90	47
90	48
90	74
90	81
90	89
90	97
91	1
91	2
91	7
91	14
91	18
91	20
91	54
91	66
91	100
92	25
92	29
92	30
92	67
92	69
92	70
92	73
92	95
92	99
93	10
93	23
93	34
93	38
93	40
93	52
93	58
93	60
93	62
94	12
94	19
94	28
94	53
94	63
94	64
94	67
94	71
94	83
95	25
95	33
95	60
95	67
95	69
95	73
95	76
95	92
95	99
96	3
96	5
96	11
96	22
96	32
96	46
96	59
96	62
96	65
96	98
97	4
97	46
97	47
97	50
97	60
97	62
97	81
97	82
97	86
97	90
98	35
98	41
98	43
98	44
98	61
98	75
98	79
98	87
98	88
98	96
99	25
99	29
99	33
99	36
99	67
99	69
99	73
99	76
99	92
99	95
100	2
100	14
100	26
100	36
100	37
100	54
100	66
100	72
100	84
100	91
